id|treatment
e96a6b62-d251-4fc0-8452-7e43d2856761|1.5
3abacc1f-c64f-492d-8244-df2209b853c9|1.4
EA3C8ED4-900A-41BB-8C1C-043F2A1E9BE1|1.4
262a19e4-455e-4611-96c0-98bced2835ea|1.4
90013cea-d924-41f7-8292-8c42cc32a647|1.4
02bf5ea5-0255-4cc5-91c2-76309897b290|1.4
ac38e1e9-741f-49dc-9627-416265334437|1.4
d11511c5-5422-42f5-ab96-b9357103d11d|1.5
d3e50fc4-b884-4ca4-9f3f-6935d0549046|1.5
88421fc2-7d61-44a7-b773-c16e789b28ae|1.5
9df047e8-de53-4a53-a254-fce685da4dfc|1.4
7ddbc185-8a79-444c-86eb-49a9f683500f|1.4
ce87fb9e-3e65-4647-ade6-eed5b341816c|1.4
a6210b01-4086-45d1-8d57-6807b5716dbf|1.4
1d840f35-4e68-4de8-b37a-26a0f2b70352|1.4
6cd81ac4-dcb9-42a0-9176-6b0d4dc3b4d6|1.4
5175e29f-707b-4cb5-a725-ef19cdc1507c|1.4
6da8fc2f-01a9-4a24-882f-98188286ce8d|1.5
e2b8e8de-6978-418d-8ec4-99e7d2f8edc0|1.5
3a3c4f42-a541-41cd-9c89-6741db3d7cc1|1.5
2f5182ae-8a0e-4e71-bbca-fbfa8caa59d6|1.4
5ac9f16f-ccc7-47b6-a636-1eeccbca8296|1.5
36f77d6c-0787-43ec-ac7f-41e88ba3960c|1.4
949dcf86-ffbf-4abf-8637-5cb16e8ae45e|1.4
efd4bc25-0070-48e0-8799-68bae4c20d31|1.4
21b2d893-7fe0-438e-82a7-f8d22dceab49|1.4
2a5f09e1-9c62-48f9-af56-2f43b7742867|1.5
fe20ad7f-8020-4966-bee6-6fa767e3e868|1.4
c3064bd4-281e-4573-ba1c-109e461af33a|1.4
85fde1c5-cb6a-41f2-85d7-1ff459dec5c0|1.5
ff667199-2106-4bbf-8c6c-018a509e63a7|1.4
32a7c99a-40ec-400b-bb97-194d2096ece2|1.5
fa98c71d-1754-40b0-9afa-88ba2b639f8e|1.4
9173d129-7b7c-40e7-9864-fb8fa2c159b0|1.4
c3077963-08bc-4f15-a22f-2b926a56625d|1.4
c237c599-0ee9-46a0-a8c2-f715991c966e|1.5
af2705be-c09f-475f-86b9-42574a750b68|1.5
a73fe0ed-5ba1-43e6-b7ce-2e7fb90871ed|1.5
c03139f0-f6a7-4e07-b0e4-86fcd924bdab|1.5
23646c2e-9b5a-4a5a-a9c0-e9b190ea6c07|1.4
f84114c0-5388-45f9-8722-d365339d9e0f|1.4
7801a6be-ed55-4fc6-a001-eadb9e778294|1.4
72c82451-eadc-4c4d-bd91-24c471c96b84|1.4
4d7c99cc-4ebc-4337-9a7d-b34f04638dd3|1.5
CF6E5477-F732-4F2A-A12F-ED6BF7D6EE4B|1.5
335a5333-0a5a-4967-8ca0-84be813f6ecf|1.4
c6c99837-66ef-414c-b738-df394da6fd89|1.5
aa1db395-6975-4d49-95f5-85f8af0c031d|1.4
66324cd8-1cb0-46cb-83e5-7e3298bf9fb6|1.4
f2b095a3-ba48-4080-9218-985cd16ae829|1.5
8f87b866-c3a6-4384-a2a7-4aab1c495e13|1.4
bd705178-1e48-427e-ac13-85ac8d8244d1|1.5
efaa45ca-1453-4293-af61-bbd9ea60f982|1.5
1b8864a9-e3eb-442f-933b-7b0e74fff6e6|1.4
797a78e9-93e0-46d7-bb9d-d9540346adac|1.4
543f242d-03f3-4dcb-a870-e8584d0ff3b1|1.5
33a413fe-6fca-490a-b33c-1f13875412b1|1.5
2c12c725-a748-4f49-8da4-957cc93cb717|1.4
1932252d-69ee-46d8-bf46-23476c1660b2|1.4
fde299f7-c7f0-4e42-bde0-56c268fba317|1.4
2dbaf128-ea5e-481d-b6af-8e9ec390d409|1.4
e6d9f6f0-e817-4711-b493-aa6f8b739cae|1.4
17f1d154-38b3-4d38-9f03-88a2016b2efd|1.4
a23416e3-2e95-4c0e-8151-52c8e9a6d1d6|1.5
20d6a9ca-863b-451a-bc50-c4bf9146eb2b|1.4
ae86b66c-4758-446c-b7e7-1fddcb57011b|1.4
f71c3d28-7058-41be-a80a-903a4e0e581e|1.5
c3b9ec27-f4af-455e-b356-8098fa4dfaa6|1.5
5526ed15-7e1c-4bf3-8e02-65da6aa1d26e|1.5
8c94bef0-0740-4c0b-9eaf-cf6a6025ca12|1.5
3b98d044-562c-46b6-84e5-079b262db777|1.4
85215e1c-608d-4938-a1a6-f4607343733c|1.4
d5f48f58-8760-493a-8afa-8282051e0b87|1.4
ae58aeb1-5d54-46bb-827f-3fea20c9aa0e|1.5
b4499dc6-3333-415a-8a32-0cdd0785d839|1.4
89d5251e-4667-4bf8-9bba-8a5d1018133e|1.4
4281516a-4d8d-49b6-941e-fa778b0cdb87|1.4
7d9914bb-4bf7-491e-a469-3ee228608cc3|1.5
7d672919-4026-4262-bcf1-b4a6f7b46f7f|1.4
c68fbf35-9229-40bf-9848-6a549fcff775|1.4
7c0b96a1-6628-4ca0-8288-d501d98fe119|1.4
74708758-d602-4319-b518-6cec4289c5f1|1.4
f9c1fada-3daf-444a-ab9d-9f532c5465f8|1.5
474f6d64-4ad0-40fa-8ca4-8dfec2bc5cfe|1.4
daf3657c-f40c-480a-85fd-590dabc6d0d3|1.4
e473fb98-8ea4-4e64-9c98-94f34ddd5e0f|1.4
b2057b45-6c9b-4c0b-8254-6cb7e0bca237|1.5
0263e482-d9fa-46cf-bc1b-9ef3d9b8dd19|1.4
91aa8758-05a0-45fc-b938-54708b311b2e|1.5
953c6331-a8df-4263-86e2-c6b76f878ebb|1.4
b2692ec9-230f-49c1-a285-f0a75e69a4ed|1.4
14b24421-a925-445a-b7aa-87b8a91af160|1.5
be6f5375-85a2-430f-9f46-8dcf82b8e6df|1.4
e54e2129-8866-4e72-b10e-7c90b38cb6cd|1.4
870c2df4-dd5e-41b4-b84b-0068a856c937|1.4
dde8a399-f60f-4911-997d-98d70e6acd4c|1.5
21910d0f-c00b-45cc-be1c-14afdd4f56d6|1.4
333454a3-da7a-4d1a-a59e-d0f093594dfa|1.4
320207e8-6d8c-473a-b518-763d4ab96dae|1.4
0716d48f-658a-4e5f-9f01-06d597cfccdc|1.4
5eeacbec-2f64-4e1f-a1e2-ca06d926fd7a|1.4
2da035ce-d132-4960-a643-08147c30daf4|1.5
0e17af50-a25c-4f70-a8ed-2711d1e48cbf|1.4
e1447672-0ca2-4d21-9e40-14f027755100|1.4
f4eabf6f-461c-40ce-9ccf-6bdee6b770ab|1.4
5a71d55b-eb51-44e3-8497-fe52f86f3019|1.5
1ea56b7d-7352-47ef-88b1-bc7f292808c5|1.4
3fb68e95-8e67-40ee-ab57-648beda5947c|1.4
82058ba3-403a-4122-a8d3-aabad95e5e24|1.4
0dcaa86a-c57c-44de-b13f-004f93485eef|1.4
0483aed5-de6b-47cd-ba5a-75e44434b0da|1.4
e95787a7-9222-41d0-aa53-38c91fb7129a|1.4
b2ab57a1-6034-4e6e-831a-70988880ca95|1.4
f8a781a8-342b-416a-b58e-499526b8c4a6|1.5
44cdd57c-b410-452e-b545-ce5b9ecb544f|1.5
31e705bc-62c7-4a7a-87ea-0b64403e20a2|1.5
3e0cc586-b9ba-4102-88f0-a21ad315dd22|1.4
6c57a742-e1fc-48c6-bb62-441361bb73c2|1.5
75ff768d-4aad-4bee-b7e1-a0bdafa39a9e|1.5
50148f49-8256-4d82-8b8b-7d813b6f1516|1.5
a80a8e8f-d09e-4c0c-ba5f-7d2af4d2fadf|1.5
e7144533-fdca-409e-a97a-dd7afc028ca4|1.5
7959494a-52e5-4b56-998d-17bf6a04ffbb|1.5
1505c0f4-3cc3-4ab3-8d21-1953ce2037f4|1.4
ea2c4dec-4876-4365-a0ca-d66d2dc79450|1.5
2df80eca-5c94-44f3-8775-f0b64db7c480|1.4
878303a8-e5d1-458c-9565-774e1ca7f8c5|1.5
a6afc159-66eb-4df0-ba16-0a8bd05ae3b2|1.4
5a84ccc1-fe27-451d-a306-2b10ffc92846|1.4
3620aeaf-2ed0-4785-81d5-e8db0f39e0be|1.4
ec0ba312-993c-4b8f-b212-556f12bf026a|1.4
cedfb0f5-7b3e-44f2-ac28-3ba9db0f2738|1.4
db2d8928-8eec-4df0-8e19-0ce6215771b8|1.5
cf73d094-c1c9-46e1-b926-64137839b053|1.4
19a6bc7f-fafb-4cd1-9733-3e5766391dda|1.4
dfd2c091-5ef2-40fc-8aaf-b59b86a8a65c|1.4
d66cd34f-06d9-420b-b633-c4103549b475|1.5
69c3df9d-7014-4107-899f-908b7117a51d|1.4
202dbd46-ac38-4d87-9cb0-3e18142b5983|1.4
ff69c42b-ff85-4977-8eb1-0cfbfd3ffd41|1.4
b03ed976-bc4e-4165-aa32-59cd1260c79b|1.4
b67c185e-c6c3-4456-8eaa-18278ad2b816|1.4
52f9fdee-53df-4ad8-96a4-3baeebd5860a|1.5
8f22410a-d4ed-4bc2-84a1-fb9811b32b81|1.4
984133b1-2ea4-452a-88c3-447af67487a4|1.4
0fa9326b-12d2-4d9c-9ee3-969aad3a9eb0|1.4
a52b5a3b-25ab-4cb8-8083-873d72687552|1.5
29f96aac-d9e1-484c-82d8-eefdbc24341b|1.5
c4dcbb75-b522-4fff-88cd-f19fdd54c159|1.4
78d14092-df9a-43ed-8af7-2fed6a657a62|1.4
01051b49-9097-4ef5-9218-064f0d645c45|1.4
ee49081d-fa38-4361-b374-a0934e353744|1.5
13c9c855-844f-4475-b810-317839c5b880|1.5
53878da8-c1e9-4da0-9425-734b4088ebad|1.4
4578a326-27b3-4efb-a292-60d6dd640aa9|1.4
7bf6af73-ae4f-45b1-b068-85424da97582|1.5
2ac9bc9c-4ca0-42bf-9299-3c54428dee0e|1.5
e85123f5-e771-43b8-b0a4-ac860f6c93fe|1.4
ef47b09d-0e1a-4c3a-9f1c-c90f45c9e8fe|1.4
edbaa27f-4a66-4349-90cc-5b2e45bd0223|1.4
dbd86eb3-d70e-44a3-8a7b-4287d1a5cda6|1.4
7efc9898-e2c5-4ad8-a5b5-51cfe3f4be8a|1.4
79af580d-b02f-4cb6-84df-abcb3d736059|1.4
3c2efc89-1204-4d1e-930b-f6c40e9fbd67|1.5
0161b274-bc45-4799-9683-aeb962f6e79e|1.4
399f738c-2369-454c-8619-eac24e6bf1c6|1.4
768980aa-8f4b-4d3e-a528-022549657cf9|1.4
a8eb252d-7dfd-42a5-ab32-023e3dbc1fde|1.4
afd0be16-7558-4e6d-b453-fd3749cd0f45|1.5
87e9fbda-3b5c-4429-b6c9-4f51526c186c|1.4
8722c82e-419e-4ea7-a021-446205213f51|1.5
0bca31c2-9649-4a3f-9b88-071e45e60e08|1.4
128e5b82-5f3d-471d-bc90-82714c781c03|1.4
51c39c6c-32b6-433a-8f59-96dc9e9c5236|1.4
a1cb3837-7468-4309-825e-f20819912885|1.4
35db6c59-022a-4722-b809-05b2d7ef2c21|1.4
e8e41c8a-cd94-4c01-bc04-1de55c359733|1.4
363c434e-5bfc-4fd8-97d9-59b1ba0baa37|1.4
d910d8d5-3496-47f5-a184-8c6c35a56455|1.5
a71b16c9-660a-4d7c-8a58-ddaef6e143f4|1.4
a59d7ac9-17c7-47c8-8571-1d36a080ea2b|1.5
b21e68f1-de75-4b24-b882-af2ff1d327e7|1.5
104E6996-2E17-48F7-8805-462F168E802B|1.4
d91b65f0-c496-4eb2-b2a3-2c0702a5503d|1.4
73e54c8b-32e9-4efd-b186-36bb96154225|1.4
61c7bdd6-26f1-4671-b27f-96bc7ed876d6|1.4
4712ae1e-80a0-4f69-ba47-830ccb7dae1e|1.4
21efbe3c-dddb-49c5-a7c8-bd63407cbeee|1.4
689ba491-7d97-4f4a-9d0a-f32f9a8dec1b|1.4
a3a1bdbf-184d-4c74-b00d-88111a689ef5|1.5
d8427017-e7b4-4753-850c-889d3f1bb0ad|1.4
97d67e57-1aab-42f5-a63f-eb5dd69c7618|1.4
74f8fd14-30a0-4e94-9a6e-f5c69d1305ab|1.4
9EE9FDC3-D528-4C29-9ACA-47DB8CD7E144|1.4
958f09bc-8e8d-4e2b-8c61-7ceb6ab0d4bb|1.4
1efaafa9-a864-4713-8887-4b7b3bf28447|1.5
895bc526-50b8-4f8d-954c-491e86ca86a0|1.4
40827675-4777-49F2-B174-A20068A5BAC0|1.4
429b3577-8bba-4287-874f-0b003381520e|1.4
88675dc5-c9d5-4ff8-b614-070393096c6f|1.5
45385019-b660-48f9-ba19-69650763651b|1.5
ee95ed34-691c-4689-b1d1-b417ae1e4e2e|1.4
490f9832-576e-47d1-a616-88c02dd200b0|1.5
330c9d90-e65a-4415-87ef-3476ccd594c2|1.5
f5324b6f-b7c4-47c0-aed5-f2153b2cbc81|1.5
6c89aaee-cd18-4fad-9231-4e7211343ad4|1.4
73ce1fb0-4afe-480b-adfb-4667918389ae|1.4
ab0a5ff6-d16d-4e5a-8012-351103836986|1.4
cef04c06-e01d-45b7-acf7-aa2574a09411|1.4
446dc969-88b3-41e3-ab9e-5d43bf3d0657|1.5
86e391dd-f5e4-4be2-a243-4dc414149456|1.5
ddeaeb29-0d22-4cf9-9fb6-d3db4cb3a754|1.4
85e0d859-b7d0-4e5e-9cea-2bb3f4e96c6d|1.4
c6eb4d82-4c0f-4a8e-8b55-a93e1e03b0fc|1.4
5d89f19e-d74e-4635-b594-bdd850d4b2d7|1.4
2fc74dd9-c3f3-4538-94df-255b5b59766a|1.5
3208f448-f629-4cfd-91c0-a93342f58207|1.4
bb6fc2c6-e741-4ca0-b4f7-1ccce876b771|1.4
a4eaf218-737e-40ca-99cb-1a26c5ae6d07|1.4
6cc209d3-07ec-4f42-bf28-1d2a73e5c285|1.4
c23e2a2f-e4f0-4e56-ae19-7916466afc3f|1.5
5ba39466-3dcb-471b-a9cc-44b0125ae5d0|1.4
d27090d5-b695-474d-910f-58a0750fc1a8|1.5
C6F16893-F23B-4633-AC33-CC6E7A60F07C|1.4
668fa87b-cb46-43ed-8319-fa89071fe2b0|1.4
4fb0f5b3-8f9e-495d-b553-123b0b740482|1.4
45c1eb56-509f-4e64-a06d-b7025b7d548a|1.5
824d9c26-6dee-446e-96cb-f7be0a96f819|1.5
94e4ed0f-d4be-481b-8026-0c0997efb69e|1.4
97634d7c-c8df-45b4-913e-764e9defcbfc|1.4
9b67dd2e-1d7c-4d71-a583-6770ac99d953|1.5
7a7fcecd-76bf-427a-80f4-523bd8b3c4b4|1.4
05fb40d4-7872-439f-9b80-e0973c17d2a4|1.4
794242f5-af2a-45b8-90ad-18e4cf756ee8|1.5
bf3f842c-8533-42f9-a7ad-b726a7cddfb8|1.4
f260fcea-b3b4-4895-bd0f-2033d263e462|1.4
5980dd1c-14db-405c-bd62-c06822ef5d8c|1.4
6ebca797-8ed3-4a29-a611-73083042398c|1.5
75CD60E9-DF29-4BBE-9115-811DE0872E14|1.5
4c7fbe28-6da7-4d1b-99e8-17f19c5c267d|1.4
e6f521fc-7e37-4606-8c6e-b1a0ad8c6536|1.4
ad8b15a3-7a1d-4bc6-bf3e-57319fcde83a|1.4
02526003-fc7b-4930-a702-00607e7ed78d|1.4
aa9eed90-8ba9-4d14-aeae-24f23069c739|1.5
bc55ddaf-5ada-47ba-9e55-497cc1beb8c8|1.5
3b355ae2-ef23-4990-a987-ed9bd4d5cd00|1.4
a6342dd4-e61d-4103-af90-06d093706bc0|1.4
945c3f34-9c7c-4d56-95f1-7f8593ea348a|1.4
0000acbd-e148-40a6-83a6-9cd0f5a5a078|1.5
21e0d2f4-1bec-4a43-8723-bc1a4b37effb|1.5
74abc869-3695-4bac-816e-2b37a4092b99|1.5
d957f889-d81c-4c02-8028-2235106aec8f|1.4
526771a8-c9b6-4496-857e-4c8eae713b6b|1.4
21677a82-5d14-4dc6-b82d-351a5b92ff92|1.4
4122b1ec-1993-4d61-9885-e1e000f3e73d|1.4
4c65857a-da52-4f3a-84ab-06ce9925314e|1.5
0a791573-161c-4a4b-a1f3-808503088d54|1.4
ecc8f035-1fad-4a77-bf3c-e155d3998610|1.5
218ca998-25b1-4432-afe9-d4cff0121e2d|1.5
4e84d569-9f62-4411-b0aa-31d10bec9168|1.4
ceda5466-89d5-4ffc-a48c-b96fef21165e|1.4
ae645e67-674b-4996-9eb7-04cbea26e1c9|1.4
5116e99a-7b00-4f3d-9e99-e1cdef298415|1.5
b029794e-7ecb-47ce-8915-f136b7b1dccc|1.4
b8fa0ce3-af13-4b94-b325-5e4ca099d374|1.4
8746a950-23f9-498d-8f72-dbad4405769b|1.5
e56f4641-a6d1-4930-a6e8-f78a0a794f60|1.4
8d03117b-b067-49f9-b7c4-275acd5fbcb7|1.5
51c9d2eb-5a21-4029-b690-735f3db49581|1.5
81c3ec98-7dd0-4ded-a8e6-6a32d6a2d248|1.4
de0782b7-03a6-40a6-a4b0-ca00ca50c694|1.4
8837b946-9b53-465f-a0bf-fe77b4df8c56|1.5
1ec72d2d-3d5e-4fc2-b478-90b9f5a8fac5|1.5
3ab177fe-8441-4181-b65f-7c3a5f592d43|1.4
8b15afd7-8f5f-4412-be2b-8eef23b3b029|1.5
915ad213-bae7-4888-ac13-dbf61077d64b|1.4
b12e3731-e35b-4808-8ff4-2bf70fac3f07|1.4
63391dfb-db98-4622-9263-0e8add7ba68a|1.4
3244b5dc-56cf-4454-a066-bc6c827ac5d8|1.4
95370468-9553-437f-99db-f3b84907c8cc|1.4
d5a9036e-dc51-400a-8b4e-6930ded404fe|1.4
0962b548-99a7-4b69-99a6-5255fdf7978d|1.5
4c620ae4-fc1a-41d9-a39f-a5013f49587d|1.4
32381c22-a6e1-4568-9f50-16c3e8a41955|1.5
66419e8f-626e-4164-a73b-484ef7a9f136|1.5
3495d80b-56dd-4203-808a-8bc13b914bdd|1.5
c56750fe-2135-485d-854f-890ba593bbc8|1.4
3859f1f6-a379-4a05-98e9-aab5a7ba00b2|1.5
4529edd0-84cb-46db-8311-dd6abb553f1b|1.4
2d96e0d9-ad29-4ebd-9094-ce04f2efd086|1.4
c9635eec-387e-492a-a0e3-7e22d8367d91|1.4
89433f88-5eef-4730-813a-af0d980601b6|1.4
12788b8b-0c23-4e15-a687-f06b2e1c3bf4|1.5
d9835729-3772-473d-bf15-af3b8fa2a7c3|1.5
959216c6-7228-47cd-b296-16500b807716|1.5
54071c97-14a3-4d79-b76b-2e90398d5ff9|1.4
bdbe3da8-3952-4fda-a401-2fa7df59d143|1.4
dff6bde7-0ee9-4619-b40c-e852cc1d4125|1.5
e5926063-0732-4512-ae63-517eed4b51d8|1.4
1da3cf39-3b3d-4016-a274-29a8375f6cae|1.4
c6ae2fbc-0b65-4f66-8e3e-82d021e3a1cd|1.4
d6241f4c-f3f0-4c5d-a9d4-793772dfa050|1.5
18cb761a-dd19-4e41-b89d-c2c83897ca86|1.5
15e17d7a-f9f0-4afe-a7e6-15a6fbf177ce|1.4
46be5c92-f1a7-4387-9a5b-6b3673530bbf|1.4
93544475-033a-4abb-ad35-036bc4944d4a|1.5
cfa16a51-da66-4243-bd70-285eca4e1bcb|1.5
c7b83f70-02bf-42ee-8b39-5697b577bd3a|1.4
70cdd730-b507-4d7b-a8b2-1cb16dc2474a|1.5
699002df-9302-45d5-9e87-519772bdab85|1.4
8e6c31de-4bb7-41ce-9038-2ef3242ba7b4|1.4
0b29a987-3732-4f87-9aa0-67e6ad394b6e|1.4
0e553efa-9e1e-49a2-a40a-8a7e6fa29980|1.5
d997a268-adec-4ba3-8414-44d3c4dc7af5|1.4
632f6823-5ff3-4f6a-9b21-e05459712cdf|1.4
48e1f44c-b761-4f09-91c9-0cc1f944765f|1.4
844c99eb-6995-4aed-8c5b-95fd2211ea55|1.4
84ccc5b1-34a2-4449-a059-78e82df3c0f6|1.4
7e500771-b2a5-48f6-81d8-bcafb5ed73ed|1.5
f41bdd69-6fe8-44a0-847e-7a90fccbb868|1.5
286e7f11-10ae-40bc-91b3-50939fa9232d|1.5
0b917bd8-fd94-47af-bc10-12abb67329d4|1.4
0fdbb960-6f92-470c-bb47-5033bbb03fa0|1.4
00fc2b98-0f6e-4be7-b5aa-c08af0af55a3|1.4
2a53dc97-c33a-467b-89c2-3c250ac88046|1.5
4e76cecc-1f6c-41f4-a483-98b8e3314a92|1.5
bd1c1432-5e3e-43f9-bd92-60ab70f55f5b|1.4
e2c69bbb-51bb-48f3-851d-e67fd259cee5|1.4
7cfa2497-d190-44b2-84cd-adf83dab36d4|1.4
53606ffe-94a5-443f-8019-249be326a8b8|1.4
a48e1d76-7b67-4ff7-8c38-89b612e911e7|1.4
22f06557-cfd7-4b83-9ea6-8ecb0b3b4e55|1.5
cf3a9563-4f48-4b07-81c1-8d91e108bd15|1.4
082106b4-de4f-4d44-8239-1f6395db4704|1.4
841d9055-41c4-4072-8068-55ee0a45fefc|1.4
0d86c0b4-2178-4298-9ddf-06f5dac46ab7|1.4
a38a3939-7100-4cb8-93fc-34d8dcc5948c|1.5
5E4B183F-5263-4A46-9709-C57C2A321633|1.4
f75d3366-3779-43be-9fc8-9395399b1758|1.4
6c08f7f3-ee2b-4dee-bad5-c8cdac674e86|1.4
67f9f0be-35ff-4c27-9d1a-0ee222a45dc8|1.4
fb416ef5-fc69-4ef7-9cce-4746a596e16d|1.4
b9607280-5f7d-4999-a7b7-d086aa4a7f27|1.5
3969c327-f33e-4249-9a29-a69df22d6af5|1.4
ebcf078b-1988-4bf8-9e71-ebc57e669ca6|1.4
f47c99f4-f96c-4cd7-b353-364a26f5138c|1.5
d050f0f9-ecc9-4ac6-8dc0-03ad14559b88|1.4
a5ae31aa-8cdd-4906-8941-b5a8b2b507ab|1.4
3a90da0e-93a7-4b3b-8bff-b0216293a92d|1.4
40385acf-1783-4cbe-8c22-b8a0bfde55bd|1.4
a5edf094-11be-47f0-9265-69e645e93c96|1.5
105cafa1-7a11-455e-b188-147a0b167e35|1.5
4fd01705-252a-419f-8039-ecd0b139dc6f|1.4
20fd2ff5-1782-4f17-ba96-b25a260272ee|1.4
0443b828-6923-442b-a2d1-1dc7495f4cae|1.4
e853d20d-6551-4194-9e42-23b1f1f4e267|1.4
1595f07a-4310-4b0a-a3f0-0aeab83f4b1f|1.4
27f8b8d5-3dc6-4aea-b085-2948e9965733|1.4
1e63a927-e8d5-428c-82a8-2164fe3705ed|1.5
38495481-a4b5-425e-97d1-a0742e9afffa|1.4
3a5a0f76-902d-4617-ba6d-59130d378769|1.4
9f46cb68-95a6-433d-b1dd-845823ac227c|1.4
b06e49c8-54fb-4780-b2ec-049ec1835239|1.4
52a2f296-63d8-4a46-9476-236e60785b4b|1.4
6e6e1d71-98c6-4772-9823-8911c0207598|1.4
6d97d219-1033-41b7-9443-7f160d7bc2be|1.5
4d70be2f-1ff4-4812-b39d-f9965deda807|1.4
a8587c45-ef53-4099-aea4-f17b2b497062|1.5
d7e8c590-5809-41f9-a59f-459b3a8f0a7a|1.5
9ab4a0f8-0052-42dc-8b9d-1032fb9f52f7|1.4
ebd80ef8-e2d6-4bff-ab67-bed108227c7b|1.5
4d016cbc-ef24-4687-9ed7-73eb29028e07|1.5
44f37e7a-7ebd-475a-91a4-9590f0921099|1.5
39B0F75F-1C84-49A4-8119-B2D222DA2F5D|1.4
7CC4524E-CD25-4F66-8569-70EF28834D01|1.4
94580d2b-07bc-46e6-b8da-2df0f1f96a16|1.4
5fb96d0b-7c22-4b78-8c99-d70fed94dcab|1.5
a1565dd0-2f87-47f5-8626-35ba8f1e9dbf|1.4
7c302727-04f6-4439-9721-76676976e939|1.5
0a82fe71-b3b7-4ec6-9ac0-dbf7b3706791|1.5
cff4bb32-f32d-4695-b694-14ce2c305fc8|1.5
a07bb786-48a2-427c-918e-2c9ea10fe77d|1.5
b23141c7-1244-4a0b-beda-a6cec0a14c1b|1.5
199a3914-771e-485f-a1b8-e32b6bc9088e|1.4
d2771964-d7d3-4476-9438-9b4ae6948a00|1.5
53b4d073-4cd8-40cb-a202-cc4c28b70c18|1.5
f5c291d2-f226-4dcb-9b52-763e6c3e869a|1.4
49ec4f06-9223-43ed-b3f1-6d26ad6d0fab|1.4
95825125-7c2f-433f-959f-d0ec28fccc06|1.4
6a4eb37c-29ec-42a9-9287-1269a03dffa7|1.4
da48aa65-fe72-4a34-95b8-e49127218a82|1.5
c5542ba5-1f54-42d3-adf5-369bbd8b70b0|1.5
790e77cc-a31e-430a-82a3-9c7628bbd514|1.4
70b8d2fa-d1c1-4e86-b6a6-234acb0b52f2|1.4
c50aeab9-f92d-4919-ab90-4a9278cfcebc|1.5
5ccfe278-5161-47c6-a4b8-d04dfddf895f|1.5
8591178a-0500-475d-9aad-be950b24d1f3|1.4
151ddb8c-db80-4f72-8db1-063c7f14a94e|1.4
01fca6be-718c-4bc5-b9a4-73a8dc372e95|1.5
31278edf-4fd9-4767-9fc1-ff43b452ed03|1.4
f5f287f6-9537-4995-8672-22f06e930b28|1.4
330b3e39-c29e-401a-92c8-cf9ca462db23|1.4
60ac3d06-c95c-420e-b520-7795884469ad|1.5
e68d3812-96fe-42f3-b928-4fd40e62a88e|1.5
a32feecd-cbe4-4c29-8012-0abf31dec165|1.4
dc7a4e3b-7dee-405d-8f7c-e8139c9f0eb7|1.4
a4dc8a2f-9d97-4e66-9687-a0f54a1c6c1d|1.5
4fea82b5-6462-487f-a60c-58ae94949a20|1.5
10b74710-79ff-471b-817b-c50ac067ce5b|1.4
06bb8b0f-b2a5-48cb-9b83-c695de9fc50a|1.4
c37ff25c-62a1-41e0-9881-9979949a9312|1.4
dbf42ba3-903b-43f1-8530-595f2bcbb6c9|1.4
8c96654b-2df9-4105-97aa-e6e2f1e2bbdf|1.4
08968f0e-8fa9-4846-9ed8-b5578d8317a1|1.4
ea3ab0ac-c181-4ef0-b714-1ec33018b2fc|1.5
7e2d9003-37f8-4d09-a9c5-216bca6f5cd1|1.5
2acd139e-8086-4ad2-8160-98f0993e8214|1.4
76d76d5b-7284-4181-9373-0a385cae721b|1.4
be93a817-35c9-4035-a139-12a64ea31805|1.4
31d90d7f-f310-4093-979a-0a92459cac45|1.4
CAAFEF0B-0015-4D89-81C6-E8B8E49DCE62|1.4
df6afddb-fe92-4200-aedc-5c39b7a2ab00|1.4
4dcc7f15-aa9f-4d1f-a505-2580a27be6fd|1.4
d76f7ed4-911e-468b-8fd6-73745bdd4dbb|1.5
df66c0b8-2ac4-40ec-a3ac-6629bdbb084b|1.5
286542be-026e-4606-85a6-956979f07b28|1.4
b99ee26f-91c9-4729-adb0-611e638fb089|1.4
43116a78-6e45-4f34-aa15-eec9e6f79adb|1.4
280edd4e-dc86-4678-92c5-4a881de70d4f|1.4
b626b181-c1ce-4912-9d2d-294bc529d8c8|1.4
7139886d-f28e-46fe-83df-a27455bb142e|1.5
8a266b70-e770-4e1e-9a9a-371167451528|1.4
acc13c2a-021e-430c-a0ae-9c63f593cdfe|1.4
cfb68769-a6f7-4a7f-a3f9-4dfbb7e26b9b|1.5
f6f534ef-b940-4267-b06c-787d4d25fe18|1.4
03888679-b959-4fd7-b7c6-40c577779df4|1.4
4d235359-903b-4469-990e-69a2dff92b8d|1.5
3e133644-f816-4c0f-b422-b6ce8d31220f|1.5
e0b9931f-ab12-42d7-b944-51fb8b46bff5|1.4
5b743761-2f53-4fab-bb9e-d06b956dcd97|1.4
8bbfdeb3-c2fc-4ab6-af49-b124fbecb676|1.4
67453f25-2de6-4251-949e-315a42ea6bc1|1.4
b2aa6bff-0d27-4f4a-9a5f-81114d356a32|1.5
ac43cd6b-b2ee-4ff0-9c41-0dc6be4676cc|1.5
b6783aa8-1b5f-43d6-9a63-5fa0751a0d9a|1.4
13036935-ef0a-4b5e-9180-606ee3033498|1.4
8050f2b0-a5ee-4ba1-a3a9-5ea849854509|1.5
a627ecdc-e48d-4038-8e37-e0693fa00fc9|1.5
